sme_id,date,year,month,quarter,industry,state,grid_factor,tariff_per_kwh,monthly_kwh,fuel_litres,fuel_type,electricity_co2_kg,fuel_co2_kg,total_co2_kg,electricity_cost_rs,is_monsoon,is_peak_month,is_festival_month,kwh_rolling_3m,kwh_rolling_6m,kwh_lag_1m,kwh_lag_3m,co2_rolling_3m
SME_0439,2022-05-31,2022,5,2,chemicals,west_bengal,0.9,8.82,31447.59,569.34,diesel,28302.83,1525.83,29828.66,277343.51,0,1,0,29843.8,27098.47,27450.08,30429.31,28306.08
SME_0439,2022-06-30,2022,6,2,chemicals,west_bengal,0.9,8.82,17409.48,325.11,diesel,15668.53,871.29,16539.82,153538.2,1,0,0,25435.72,26246.64,31447.59,30633.72,24136.6
SME_0439,2022-07-30,2022,7,3,chemicals,west_bengal,0.9,8.82,23210.41,453.62,diesel,20889.37,1215.7,22105.07,204697.93,1,0,0,24022.49,26763.43,17409.48,27450.08,22824.52
SME_0439,2022-08-29,2022,8,3,chemicals,west_bengal,0.9,8.82,17610.36,361.11,diesel,15849.32,967.77,16817.09,155309.81,1,0,0,19410.08,24626.94,23210.41,31447.59,18487.33
SME_0439,2022-09-28,2022,9,3,chemicals,west_bengal,0.9,8.82,24666.05,524.36,diesel,22199.44,1405.28,23604.72,217535.56,1,1,0,21828.94,23632.33,17610.36,17409.48,20842.29
SME_0439,2022-10-28,2022,10,4,chemicals,west_bengal,0.9,8.82,28918.57,575.84,diesel,26026.71,1543.25,27569.96,255039.51,0,1,1,23731.66,23877.08,24666.05,23210.41,22663.92
SME_0439,2022-11-27,2022,11,4,chemicals,west_bengal,0.9,8.82,20072.98,392.57,diesel,18065.68,1052.09,19117.77,177028.22,0,0,1,24552.53,21981.31,28918.57,17610.36,23430.82
SME_0439,2022-12-27,2022,12,4,chemicals,west_bengal,0.9,8.82,20732.51,419.69,diesel,18659.26,1124.77,19784.03,182844.76,0,0,0,23241.35,22535.15,20072.98,24666.05,22157.25
SME_0439,2023-01-26,2023,1,1,chemicals,west_bengal,0.9,8.82,23200.71,444.74,diesel,20880.64,1191.9,22072.54,204612.39,0,0,0,21335.4,22533.53,20732.51,28918.57,20324.78
SME_0439,2023-02-25,2023,2,1,chemicals,west_bengal,0.9,8.82,26698.88,485.88,diesel,24028.99,1302.16,25331.15,235463.55,0,0,0,23544.03,24048.28,23200.71,20072.98,22395.91
SME_0439,2023-03-27,2023,3,1,chemicals,west_bengal,0.9,8.82,30289.28,530.96,diesel,27260.35,1422.97,28683.32,267128.11,0,1,0,26729.62,24985.49,26698.88,20732.51,25362.34
SME_0439,2023-04-26,2023,4,2,chemicals,west_bengal,0.9,8.82,31360.3,541.32,diesel,28224.27,1450.74,29675.01,276573.68,0,1,0,29449.49,25392.44,30289.28,23200.71,27896.49
SME_0439,2023-05-26,2023,5,2,chemicals,west_bengal,0.9,8.82,30651.05,533.91,diesel,27585.94,1430.88,29016.82,270318.64,0,1,0,30766.88,27155.46,31360.3,26698.88,29125.05
SME_0439,2023-06-25,2023,6,2,chemicals,west_bengal,0.9,8.82,22316.19,401.01,diesel,20084.57,1074.71,21159.28,196811.6,1,0,0,28109.18,27419.4,30651.05,30289.28,26617.04
SME_0439,2023-07-25,2023,7,3,chemicals,west_bengal,0.9,8.82,18868.71,354.9,diesel,16981.84,951.13,17932.97,166407.48,1,0,0,23945.32,26697.4,22316.19,31360.3,22703.02
SME_0439,2023-08-24,2023,8,3,chemicals,west_bengal,0.9,8.82,18448.78,364.12,diesel,16603.9,975.84,17579.74,162704.03,1,0,0,19877.89,25322.38,18868.71,30651.05,18890.66
SME_0439,2023-09-23,2023,9,3,chemicals,west_bengal,0.9,8.82,25948.11,531.0,diesel,23353.3,1423.08,24776.38,228842.34,1,1,0,21088.53,24598.86,18448.78,22316.19,20096.36
SME_0439,2023-10-23,2023,10,4,chemicals,west_bengal,0.9,8.82,28684.69,549.89,diesel,25816.22,1473.71,27289.93,252976.86,0,1,1,24360.53,24152.92,25948.11,18868.71,23215.35
SME_0439,2023-11-22,2023,11,4,chemicals,west_bengal,0.9,8.82,24524.52,461.81,diesel,22072.07,1237.65,23309.72,216287.37,0,0,1,26385.77,23131.83,28684.69,18448.78,25125.34
SME_0439,2023-12-22,2023,12,4,chemicals,west_bengal,0.9,8.82,20596.08,401.48,diesel,18536.47,1075.97,19612.44,181641.56,0,0,0,24601.76,22845.15,24524.52,25948.11,23404.03
SME_0439,2024-01-21,2024,1,1,chemicals,west_bengal,0.9,8.82,25608.47,472.77,diesel,23047.62,1267.02,24314.64,225846.97,0,0,0,23576.36,23968.44,20596.08,28684.69,22412.27
SME_0439,2024-02-20,2024,2,1,chemicals,west_bengal,0.9,8.82,20577.28,360.69,diesel,18519.55,966.65,19486.2,181475.76,0,0,0,22260.61,24323.19,25608.47,24524.52,21137.76
SME_0439,2024-03-21,2024,3,1,chemicals,west_bengal,0.9,8.82,32152.32,542.93,diesel,28937.09,1455.05,30392.14,283558.69,0,1,0,26112.69,25357.23,20577.28,20596.08,24730.99
SME_0439,2024-04-20,2024,4,2,chemicals,west_bengal,0.9,8.82,31121.84,517.55,diesel,28009.66,1387.03,29396.69,274470.65,0,1,0,27950.48,25763.42,32152.32,25608.47,26425.01
SME_0439,2024-05-20,2024,5,2,chemicals,west_bengal,0.9,8.82,27524.62,461.96,diesel,24772.16,1238.05,26010.21,242745.94,0,1,0,30266.26,26263.44,31121.84,20577.28,28599.68
SME_0439,2024-06-19,2024,6,2,chemicals,west_bengal,0.9,8.82,19672.7,340.65,diesel,17705.43,912.94,18618.37,173498.06,1,0,0,26106.39,26109.54,27524.62,32152.32,24675.09
SME_0439,2024-07-19,2024,7,3,chemicals,west_bengal,0.9,8.82,21639.57,392.26,diesel,19475.61,1051.26,20526.87,190844.33,1,0,0,22945.63,25448.06,19672.7,31121.84,21718.48
SME_0439,2024-08-18,2024,8,3,chemicals,west_bengal,0.9,8.82,20781.1,395.33,diesel,18702.99,1059.48,19762.47,183273.29,1,0,0,20697.79,25482.02,21639.57,27524.62,19635.9
SME_0439,2024-09-17,2024,9,3,chemicals,west_bengal,0.9,8.82,24562.47,484.53,diesel,22106.22,1298.54,23404.76,216622.06,1,1,0,22327.71,24217.05,20781.1,19672.7,21231.37
SME_0439,2024-10-17,2024,10,4,chemicals,west_bengal,0.9,8.82,30963.69,572.26,diesel,27867.32,1533.66,29400.98,273075.89,0,1,1,25435.75,24190.69,24562.47,21639.57,24189.4
SME_0439,2024-11-16,2024,11,4,chemicals,west_bengal,0.9,8.82,21670.2,393.45,diesel,19503.18,1054.45,20557.63,191114.47,0,0,1,25732.12,23214.96,30963.69,20781.1,24454.46
SME_0440,2022-01-01,2022,1,1,steel,west_bengal,0.9,6.82,88710.96,1774.22,diesel,79839.86,4754.91,84594.77,604836.41,0,1,0,88710.96,88710.96,88710.96,88710.96,84594.77
SME_0440,2022-01-31,2022,1,1,steel,west_bengal,0.9,6.82,83496.38,1663.0,diesel,75146.74,4456.84,79603.58,569283.11,0,1,0,86103.67,86103.67,88710.96,88710.96,82099.18
SME_0440,2022-03-02,2022,3,1,steel,west_bengal,0.9,6.82,93625.36,1709.03,diesel,84262.82,4580.2,88843.02,638343.07,0,1,0,88610.9,88610.9,83496.38,88710.96,84347.12
SME_0440,2022-04-01,2022,4,2,steel,west_bengal,0.9,6.82,78485.6,1409.39,diesel,70637.04,3777.17,74414.21,535119.32,0,0,0,85202.45,86079.58,93625.36,88710.96,80953.6
SME_0440,2022-05-01,2022,5,2,steel,west_bengal,0.9,6.82,82236.02,1488.82,diesel,74012.42,3990.04,78002.46,560689.9,0,0,0,84782.33,85310.86,78485.6,83496.38,80419.9
SME_0440,2022-05-31,2022,5,2,steel,west_bengal,0.9,6.82,64627.38,1165.26,diesel,58164.64,3122.9,61287.54,440633.18,0,0,0,75116.33,81863.62,82236.02,93625.36,71234.74
SME_0440,2022-06-30,2022,6,2,steel,west_bengal,0.9,6.82,72608.21,1349.28,diesel,65347.39,3616.07,68963.46,495046.94,1,0,0,73157.2,79179.82,64627.38,78485.6,69417.82
SME_0440,2022-07-30,2022,7,3,steel,west_bengal,0.9,6.82,75353.07,1591.69,diesel,67817.76,4265.73,72083.49,513761.55,1,0,0,70862.89,77822.61,72608.21,82236.02,67444.83
SME_0440,2022-08-29,2022,8,3,steel,west_bengal,0.9,6.82,71302.68,1579.01,diesel,64172.41,4231.75,68404.16,486145.76,1,0,0,73087.99,74102.16,75353.07,64627.38,69817.04
SME_0440,2022-09-28,2022,9,3,steel,west_bengal,0.9,6.82,71109.89,1500.76,diesel,63998.9,4022.04,68020.94,484831.31,1,0,0,72588.55,72872.88,71302.68,72608.21,69502.86
SME_0440,2022-10-28,2022,10,4,steel,west_bengal,0.9,6.82,91722.48,1811.8,diesel,82550.23,4855.62,87405.85,625369.13,0,1,1,78045.02,74453.95,71109.89,75353.07,74610.32
SME_0440,2022-11-27,2022,11,4,steel,west_bengal,0.9,6.82,103375.04,2004.01,diesel,93037.54,5370.75,98408.29,704816.95,0,1,1,88735.8,80911.9,91722.48,71302.68,84611.69
SME_0440,2022-12-27,2022,12,4,steel,west_bengal,0.9,6.82,102207.26,2049.27,diesel,91986.53,5492.04,97478.57,696854.96,0,1,0,99101.59,85845.07,103375.04,71109.89,94430.9
SME_0440,2023-01-26,2023,1,1,steel,west_bengal,0.9,6.82,89461.86,1697.3,diesel,80515.67,4548.76,85064.43,609956.09,0,1,0,98348.05,88196.53,102207.26,91722.48,93650.43
SME_0440,2023-02-25,2023,2,1,steel,west_bengal,0.9,6.82,86277.55,1552.8,diesel,77649.8,4161.5,81811.3,588245.28,0,1,0,92648.89,90692.35,89461.86,103375.04,88118.1
SME_0440,2023-03-27,2023,3,1,steel,west_bengal,0.9,6.82,96576.27,1673.02,diesel,86918.64,4483.69,91402.33,658462.55,0,1,0,90771.89,94936.74,86277.55,102207.26,86092.69
SME_0440,2023-04-26,2023,4,2,steel,west_bengal,0.9,6.82,106266.9,1811.37,diesel,95640.21,4854.47,100494.68,724533.82,0,0,0,96373.57,97360.81,96576.27,89461.86,91236.1
SME_0440,2023-05-26,2023,5,2,steel,west_bengal,0.9,6.82,67837.25,1166.02,diesel,61053.52,3124.93,64178.45,462518.26,0,0,0,90226.81,91437.85,106266.9,86277.55,85358.49
SME_0440,2023-06-25,2023,6,2,steel,west_bengal,0.9,6.82,74384.25,1317.99,diesel,66945.82,3532.21,70478.03,507156.08,1,0,0,82829.47,86800.68,67837.25,96576.27,78383.72
SME_0440,2023-07-25,2023,7,3,steel,west_bengal,0.9,6.82,58958.76,1187.69,diesel,53062.88,3183.01,56245.89,401984.21,1,0,0,67060.09,81716.83,74384.25,106266.9,63634.12
SME_0440,2023-08-24,2023,8,3,steel,west_bengal,0.9,6.82,66293.86,1400.33,diesel,59664.47,3752.88,63417.35,451995.34,1,0,0,66545.62,78386.22,58958.76,67837.25,63380.42
SME_0440,2023-09-23,2023,9,3,steel,west_bengal,0.9,6.82,60430.17,1216.73,diesel,54387.15,3260.84,57647.99,412016.37,1,0,0,61894.26,72361.87,66293.86,74384.25,59103.74
SME_0440,2023-10-23,2023,10,4,steel,west_bengal,0.9,6.82,90235.71,1700.8,diesel,81212.14,4558.14,85770.28,615232.25,0,1,1,72319.91,69690.0,60430.17,58958.76,68945.21
SME_0440,2023-11-22,2023,11,4,steel,west_bengal,0.9,6.82,74815.19,1384.18,diesel,67333.67,3709.6,71043.27,510094.26,0,1,1,75160.36,70852.99,90235.71,66293.86,71487.18
SME_0440,2023-12-22,2023,12,4,steel,west_bengal,0.9,6.82,95392.56,1825.69,diesel,85853.3,4892.85,90746.15,650391.95,0,1,0,86814.49,74354.38,74815.19,60430.17,82519.9
SME_0440,2024-01-21,2024,1,1,steel,west_bengal,0.9,6.82,106534.25,1929.68,diesel,95880.82,5171.54,101052.36,726356.63,0,1,0,92247.33,82283.62,95392.56,90235.71,87613.93
SME_0440,2024-02-20,2024,2,1,steel,west_bengal,0.9,6.82,96211.66,1653.48,diesel,86590.49,4431.33,91021.82,655976.62,0,1,0,99379.49,87269.92,106534.25,74815.19,94273.44
SME_0440,2024-03-21,2024,3,1,steel,west_bengal,0.9,6.82,102525.78,1696.26,diesel,92273.2,4545.98,96819.18,699026.65,0,1,0,101757.23,94285.86,96211.66,95392.56,96297.79
SME_0440,2024-04-20,2024,4,2,steel,west_bengal,0.9,6.82,83555.65,1360.47,diesel,75200.08,3646.06,78846.14,569687.21,0,0,0,94097.7,93172.52,102525.78,106534.25,88895.71
SME_0440,2024-05-20,2024,5,2,steel,west_bengal,0.9,6.82,85745.88,1408.09,diesel,77171.29,3773.68,80944.97,584620.33,0,0,0,90609.1,94994.3,83555.65,96211.66,85536.76
SME_0440,2024-06-19,2024,6,2,steel,west_bengal,0.9,6.82,81375.91,1377.79,diesel,73238.32,3692.48,76930.8,554825.62,1,0,0,83559.15,92658.19,85745.88,102525.78,78907.3
SME_0440,2024-07-19,2024,7,3,steel,west_bengal,0.9,6.82,77357.16,1489.31,diesel,69621.44,3991.35,73612.79,527425.55,1,0,0,81492.98,87795.34,81375.91,83555.65,77162.85
SME_0440,2024-08-18,2024,8,3,steel,west_bengal,0.9,6.82,76945.15,1553.61,diesel,69250.63,4163.67,73414.3,524616.45,1,0,0,78559.41,84584.25,77357.16,85745.88,74652.63
SME_0440,2024-09-17,2024,9,3,steel,west_bengal,0.9,6.82,66000.79,1270.48,diesel,59400.71,3404.89,62805.6,449997.17,1,0,0,73434.37,78496.76,76945.15,81375.91,69944.23
SME_0440,2024-10-17,2024,10,4,steel,west_bengal,0.9,6.82,92455.01,1666.31,diesel,83209.51,4465.71,87675.22,630363.56,0,1,1,78466.98,79979.98,66000.79,77357.16,74631.71
SME_0440,2024-11-16,2024,11,4,steel,west_bengal,0.9,6.82,105941.72,1874.53,diesel,95347.55,5023.74,100371.29,722316.72,0,1,1,88132.51,83345.96,92455.01,76945.15,83617.37
SME_0441,2022-01-01,2022,1,1,plastics,bihar,0.84,6.87,13780.75,275.61,diesel,11575.83,738.63,12314.46,94612.97,0,0,0,13780.75,13780.75,13780.75,13780.75,12314.46
SME_0441,2022-01-31,2022,1,1,plastics,bihar,0.84,6.87,13843.2,275.72,diesel,11628.29,738.93,12367.22,95041.72,0,0,0,13811.98,13811.98,13780.75,13780.75,12340.84
SME_0441,2022-03-02,2022,3,1,plastics,bihar,0.84,6.87,22060.3,402.69,diesel,18530.65,1079.21,19609.86,151456.96,0,1,0,16561.42,16561.42,13843.2,13780.75,14763.85
SME_0441,2022-04-01,2022,4,2,plastics,bihar,0.84,6.87,22512.19,404.26,diesel,18910.24,1083.42,19993.66,154559.45,0,1,0,19471.9,18049.11,22060.3,13780.75,17323.58
SME_0441,2022-05-01,2022,5,2,plastics,bihar,0.84,6.87,20297.78,367.48,diesel,17050.14,984.85,18034.99,139356.22,0,1,0,21623.42,18498.84,22512.19,13843.2,19212.84
SME_0441,2022-05-31,2022,5,2,plastics,bihar,0.84,6.87,19947.99,359.67,diesel,16756.31,963.92,17720.23,136954.7,0,1,0,20919.32,18740.37,20297.78,22060.3,18582.96
SME_0441,2022-06-30,2022,6,2,plastics,bihar,0.84,6.87,19373.21,360.01,diesel,16273.5,964.83,17238.33,133008.5,1,0,0,19872.99,19672.44,19947.99,22512.19,17664.52
SME_0441,2022-07-30,2022,7,3,plastics,bihar,0.84,6.87,16457.78,319.83,diesel,13824.54,857.14,14681.68,112992.36,1,0,0,18592.99,20108.21,19373.21,20297.78,16546.75
SME_0441,2022-08-29,2022,8,3,plastics,bihar,0.84,6.87,15577.39,317.37,diesel,13085.01,850.55,13935.56,106947.96,1,0,0,17136.13,19027.72,16457.78,19947.99,15285.19
SME_0441,2022-09-28,2022,9,3,plastics,bihar,0.84,6.87,15498.35,327.09,diesel,13018.61,876.6,13895.21,106405.3,1,0,0,15844.51,17858.75,15577.39,19373.21,14170.82
SME_0441,2022-10-28,2022,10,4,plastics,bihar,0.84,6.87,25463.72,502.99,diesel,21389.52,1348.01,22737.53,174823.44,0,1,1,18846.49,18719.74,15498.35,16457.78,16856.1
SME_0441,2022-11-27,2022,11,4,plastics,bihar,0.84,6.87,22631.12,438.72,diesel,19010.14,1175.77,20185.91,155375.97,0,1,1,21197.73,19166.93,25463.72,15577.39,18939.55
SME_0441,2022-12-27,2022,12,4,plastics,bihar,0.84,6.87,16041.84,321.64,diesel,13475.15,862.0,14337.15,110136.68,0,0,0,21378.89,18611.7,22631.12,15498.35,19086.86
SME_0441,2023-01-26,2023,1,1,plastics,bihar,0.84,6.87,16050.79,304.52,diesel,13482.66,816.11,14298.77,110198.13,0,0,0,18241.25,18543.87,16041.84,25463.72,16273.94
SME_0441,2023-02-25,2023,2,1,plastics,bihar,0.84,6.87,19154.67,344.74,diesel,16089.92,923.9,17013.82,131508.09,0,0,0,17082.43,19140.08,16050.79,22631.12,15216.58
SME_0441,2023-03-27,2023,3,1,plastics,bihar,0.84,6.87,24873.3,430.89,diesel,20893.57,1154.79,22048.36,170769.86,0,1,0,20026.25,20702.57,19154.67,16041.84,17786.98
SME_0441,2023-04-26,2023,4,2,plastics,bihar,0.84,6.87,29645.89,505.33,diesel,24902.55,1354.28,26256.83,203536.5,0,1,0,24557.95,21399.6,24873.3,16050.79,21773.0
SME_0441,2023-05-26,2023,5,2,plastics,bihar,0.84,6.87,24825.19,426.71,diesel,20853.16,1143.58,21996.74,170439.55,0,1,0,26448.13,21765.28,29645.89,19154.67,23433.98
SME_0441,2023-06-25,2023,6,2,plastics,bihar,0.84,6.87,20206.53,358.03,diesel,16973.49,959.52,17933.01,138729.73,1,0,0,24892.54,22459.4,24825.19,24873.3,22062.19
SME_0441,2023-07-25,2023,7,3,plastics,bihar,0.84,6.87,16302.49,302.13,diesel,13694.09,809.71,14503.8,111926.2,1,0,0,20444.74,22501.34,20206.53,29645.89,18144.52
SME_0441,2023-08-24,2023,8,3,plastics,bihar,0.84,6.87,15530.8,301.81,diesel,13045.87,808.85,13854.72,106628.09,1,0,0,17346.61,21897.37,16302.49,24825.19,15430.51
SME_0441,2023-09-23,2023,9,3,plastics,bihar,0.84,6.87,13203.25,265.84,diesel,11090.73,712.45,11803.18,90648.09,1,0,0,15012.18,19952.36,15530.8,20206.53,13387.23
SME_0441,2023-10-23,2023,10,4,plastics,bihar,0.84,6.87,24836.81,468.13,diesel,20862.92,1254.59,22117.51,170519.33,0,1,1,17856.95,19150.84,13203.25,16302.49,15925.14
SME_0441,2023-11-22,2023,11,4,plastics,bihar,0.84,6.87,23350.85,432.02,diesel,19614.71,1157.81,20772.52,160317.34,0,1,1,20463.64,18905.12,24836.81,15530.8,18231.07
SME_0441,2023-12-22,2023,12,4,plastics,bihar,0.84,6.87,18081.71,346.06,diesel,15188.64,927.44,16116.08,124141.59,0,0,0,22089.79,18550.98,23350.85,13203.25,19668.7
SME_0441,2024-01-21,2024,1,1,plastics,bihar,0.84,6.87,21002.84,380.43,diesel,17642.39,1019.55,18661.94,144196.87,0,0,0,20811.8,19334.38,18081.71,24836.81,18516.85
SME_0441,2024-02-20,2024,2,1,plastics,bihar,0.84,6.87,17323.61,297.72,diesel,14551.83,797.89,15349.72,118936.79,0,0,0,18802.72,19633.18,21002.84,23350.85,16709.25
SME_0441,2024-03-21,2024,3,1,plastics,bihar,0.84,6.87,23596.61,390.4,diesel,19821.15,1046.27,20867.42,162004.63,0,1,0,20641.02,21365.41,17323.61,18081.71,18293.03
SME_0441,2024-04-20,2024,4,2,plastics,bihar,0.84,6.87,24538.58,399.54,diesel,20612.41,1070.77,21683.18,168471.81,0,1,0,21819.6,21315.7,23596.61,21002.84,19300.11
SME_0441,2024-05-20,2024,5,2,plastics,bihar,0.84,6.87,20853.79,342.45,diesel,17517.18,917.77,18434.95,143173.55,0,1,0,22996.33,20899.52,24538.58,17323.61,20328.52
SME_0441,2024-06-19,2024,6,2,plastics,bihar,0.84,6.87,18839.45,318.97,diesel,15825.14,854.84,16679.98,129343.92,1,0,0,21410.61,21025.81,20853.79,23596.61,18932.7
SME_0441,2024-07-19,2024,7,3,plastics,bihar,0.84,6.87,19987.3,354.02,diesel,16789.33,948.77,17738.1,137224.59,1,0,0,19893.51,20856.56,18839.45,24538.58,17617.68
SME_0441,2024-08-18,2024,8,3,plastics,bihar,0.84,6.87,17595.65,326.85,diesel,14780.35,875.96,15656.31,120804.5,1,0,0,18807.47,20901.9,19987.3,20853.79,16691.46
SME_0441,2024-09-17,2024,9,3,plastics,bihar,0.84,6.87,14242.66,274.16,diesel,11963.83,734.75,12698.58,97784.25,1,0,0,17275.2,19342.9,17595.65,18839.45,15364.33
SME_0441,2024-10-17,2024,10,4,plastics,bihar,0.84,6.87,23203.91,418.2,diesel,19491.28,1120.78,20612.06,159308.51,0,1,1,18347.41,19120.46,14242.66,19987.3,16322.32
SME_0441,2024-11-16,2024,11,4,plastics,bihar,0.84,6.87,24816.79,439.11,diesel,20846.1,1176.81,22022.91,170381.88,0,1,1,20754.45,19780.96,23203.91,17595.65,18444.52
SME_0442,2022-01-01,2022,1,1,chemicals,kerala,0.42,7.02,46311.85,926.24,diesel,19450.98,2482.32,21933.3,325056.69,0,0,0,46311.85,46311.85,46311.85,46311.85,21933.3
SME_0442,2022-01-31,2022,1,1,chemicals,kerala,0.42,7.02,41258.1,822.42,diesel,17328.4,2204.09,19532.49,289585.1,0,0,0,43784.98,43784.98,46311.85,46311.85,20732.9
SME_0442,2022-03-02,2022,3,1,chemicals,kerala,0.42,7.02,67308.25,1230.67,diesel,28269.46,3298.2,31567.66,472427.62,0,1,0,51626.07,51626.07,41258.1,46311.85,24344.48
SME_0442,2022-04-01,2022,4,2,chemicals,kerala,0.42,7.02,58826.78,1058.99,diesel,24707.25,2838.09,27545.34,412897.32,0,1,0,55797.71,53426.24,67308.25,46311.85,26215.16
SME_0442,2022-05-01,2022,5,2,chemicals,kerala,0.42,7.02,72096.68,1309.55,diesel,30280.61,3509.59,33790.2,506036.98,0,1,0,66077.24,57160.33,58826.78,41258.1,30967.73
SME_0442,2022-05-31,2022,5,2,chemicals,kerala,0.42,7.02,64093.82,1160.37,diesel,26919.4,3109.79,30029.19,449865.97,0,1,0,65005.76,58315.91,72096.68,67308.25,30454.91
SME_0442,2022-06-30,2022,6,2,chemicals,kerala,0.42,7.02,37643.63,702.96,diesel,15810.32,1883.93,17694.25,264215.62,1,0,0,57944.71,56871.21,64093.82,58826.78,27171.21
SME_0442,2022-07-30,2022,7,3,chemicals,kerala,0.42,7.02,47599.63,930.29,diesel,19991.84,2493.18,22485.02,334095.45,1,0,0,49779.03,57928.13,37643.63,72096.68,23402.82
SME_0442,2022-08-29,2022,8,3,chemicals,kerala,0.42,7.02,43722.89,896.57,diesel,18363.61,2402.81,20766.42,306885.13,1,0,0,42988.72,53997.24,47599.63,64093.82,20315.23
SME_0442,2022-09-28,2022,9,3,chemicals,kerala,0.42,7.02,55921.74,1188.81,diesel,23487.13,3186.01,26673.14,392507.23,1,1,0,49081.42,53513.06,43722.89,37643.63,23308.19
SME_0442,2022-10-28,2022,10,4,chemicals,kerala,0.42,7.02,69755.31,1388.99,diesel,29297.23,3722.49,33019.72,489603.21,0,1,1,56466.65,53122.84,55921.74,47599.63,26819.76
SME_0442,2022-11-27,2022,11,4,chemicals,kerala,0.42,7.02,43536.31,851.45,diesel,18285.25,2281.89,20567.14,305575.55,0,0,1,56404.45,49696.58,69755.31,43722.89,26753.33
SME_0442,2022-12-27,2022,12,4,chemicals,kerala,0.42,7.02,36484.94,738.56,diesel,15323.67,1979.34,17303.01,256082.92,0,0,0,49925.52,49503.47,43536.31,55921.74,23629.96
SME_0442,2023-01-26,2023,1,1,chemicals,kerala,0.42,7.02,51390.04,985.11,diesel,21583.82,2640.09,24223.91,360699.83,0,0,0,43803.76,50135.2,36484.94,69755.31,20698.02
SME_0442,2023-02-25,2023,2,1,chemicals,kerala,0.42,7.02,39492.94,718.71,diesel,16587.03,1926.14,18513.17,277195.68,0,0,0,42455.97,49430.21,51390.04,43536.31,20013.36
SME_0442,2023-03-27,2023,3,1,chemicals,kerala,0.42,7.02,59846.43,1049.08,diesel,25135.5,2811.53,27947.03,420054.11,0,1,0,50243.14,50084.33,39492.94,36484.94,23561.37
SME_0442,2023-04-26,2023,4,2,chemicals,kerala,0.42,7.02,65955.39,1138.47,diesel,27701.26,3051.1,30752.36,462932.08,0,1,0,55098.25,49451.01,59846.43,51390.04,25737.52
SME_0442,2023-05-26,2023,5,2,chemicals,kerala,0.42,7.02,59234.84,1031.81,diesel,24878.63,2765.25,27643.88,415761.44,0,1,0,61678.89,52067.43,65955.39,39492.94,28781.09
SME_0442,2023-06-25,2023,6,2,chemicals,kerala,0.42,7.02,48344.1,868.72,diesel,20304.52,2328.17,22632.69,339320.79,1,0,0,57844.78,54043.96,59234.84,59846.43,27009.64
SME_0442,2023-07-25,2023,7,3,chemicals,kerala,0.42,7.02,45851.99,862.42,diesel,19257.84,2311.29,21569.13,321829.0,1,0,0,51143.64,53120.95,48344.1,65955.39,23948.57
SME_0442,2023-08-24,2023,8,3,chemicals,kerala,0.42,7.02,51100.8,1008.57,diesel,21462.34,2702.97,24165.31,358669.7,1,0,0,48432.3,55055.59,45851.99,59234.84,22789.04
SME_0442,2023-09-23,2023,9,3,chemicals,kerala,0.42,7.02,41983.71,859.15,diesel,17633.16,2302.52,19935.68,294678.06,1,1,0,46312.17,52078.47,51100.8,48344.1,21890.04
SME_0442,2023-10-23,2023,10,4,chemicals,kerala,0.42,7.02,59654.83,1143.6,diesel,25055.03,3064.85,28119.88,418709.29,0,1,1,50913.11,51028.38,41983.71,45851.99,24073.62
SME_0442,2023-11-22,2023,11,4,chemicals,kerala,0.42,7.02,42154.32,793.79,diesel,17704.81,2127.36,19832.17,295875.55,0,0,1,47930.95,48181.62,59654.83,51100.8,22629.24
SME_0442,2023-12-22,2023,12,4,chemicals,kerala,0.42,7.02,42328.26,825.11,diesel,17777.87,2211.29,19989.16,297096.41,0,0,0,48045.8,47178.98,42154.32,41983.71,22647.07
SME_0442,2024-01-21,2024,1,1,chemicals,kerala,0.42,7.02,50578.27,933.75,diesel,21242.87,2502.45,23745.32,355002.13,0,0,0,45020.28,47966.7,42328.26,59654.83,21188.88
SME_0442,2024-02-20,2024,2,1,chemicals,kerala,0.42,7.02,52462.19,919.58,diesel,22034.12,2464.47,24498.59,368225.11,0,0,0,48456.24,48193.6,50578.27,42154.32,22744.36
SME_0442,2024-03-21,2024,3,1,chemicals,kerala,0.42,7.02,69439.0,1172.56,diesel,29164.38,3142.46,32306.84,487383.07,0,1,0,57493.15,52769.48,52462.19,42328.26,26850.25
SME_0442,2024-04-20,2024,4,2,chemicals,kerala,0.42,7.02,59598.3,991.1,diesel,25031.29,2656.15,27687.44,418312.51,0,1,0,60499.83,52760.06,69439.0,50578.27,28164.29
SME_0442,2024-05-20,2024,5,2,chemicals,kerala,0.42,7.02,75560.48,1268.18,diesel,31735.4,3398.72,35134.12,530348.93,0,1,0,68199.26,58327.75,59598.3,52462.19,31709.47
SME_0442,2024-06-19,2024,6,2,chemicals,kerala,0.42,7.02,46068.7,797.73,diesel,19348.85,2137.92,21486.77,323350.06,1,0,0,60409.16,58951.16,75560.48,69439.0,28102.78
SME_0442,2024-07-19,2024,7,3,chemicals,kerala,0.42,7.02,54918.62,995.5,diesel,23065.82,2667.94,25733.76,385466.46,1,0,0,58849.27,59674.55,46068.7,59598.3,27451.55
SME_0442,2024-08-18,2024,8,3,chemicals,kerala,0.42,7.02,42974.05,817.52,diesel,18049.1,2190.95,20240.05,301629.12,1,0,0,47987.12,58093.19,54918.62,75560.48,22486.86
